clean_tweet,Ofensivo,Vulgar
y a ti que te gusta leer,0,0
no sea necio ya diga que le gusta andar de informal y no quiere pagar impuestos digo nadie pero se tienen que pagar como le comento la otra persona si se enferma y necesita cirugia o algo se va a arrepentir de no tener imss,0,0
m gusta pensar q la gente se alegra de haberme conocido,0,0
ya vi varios me gustan y me han ayudado me gusta mucho que te vas al grano,0,0
"004 
lo que me gusta de los emotes es que reflejan las emociones del chat y pues la tristeza tambien es una emocion",0,0
"nos gusta nos provoca nos antoja nos calienta nos alborota

nos muchas cosas



 solo sabes que le falto en este video
el bigote 
es que su sello queda como anillo al dedo de veras",0,0
se me olvido decirte gracias por este comentario rara vez la gente entra en tanto detalle y se siente bien saber que le gusta la gente de mis dibujos,0,0
no me gusta una temporada tan larga,0,0
no entiendo porque les gusta opinar si no pedi su op ahorrenselo,0,0
me gusta,0,0
me gusta mucho cocinar y habia pensado en abrir una cuenta de tiktok de las recetas faciles que te sacan de apuros pero lit con cosas que si tenemos,0,0
de marcas no se we pero la verdad si esta cabrona la dependencia a mi me gusta estar en un lugar donde esten fumando,0,0
me he dado cuenta le gusta somatar la chancleta,0,0
por que si no es un reto no me gusta,0,0
me gusta que me traten como yo trato  no confundas mi amabilidad con tirarte la onda gracias,0,0
ustedes no lo saben pero me encanta que a miguel le valgan tres hectareas de riata las cosas de futbol es el deporte que menos le gusta,0,1
como te gusta hacerte pendejo,0,1
el sentimiento de escuchar musica q te gusta y no sentir nada es lo peor de esta vida,0,0
una ar 15 o una ak 47 cual le gusta mas,0,0
me gusta funar a mis hermanas en redes,0,0
"al pan pan y al vino vino me gusta 
hay quienes no quieren por las buenas
a demas quien te dice la verdad es por que te ama el que te adula y te endulza te punalea",0,0
me gusta alguien que jure destruir un fifas gorra de gallo jajaja,0,0
me gusta mucho  esta imagen que representa perfectamente los ciclos de la vida y como estos se multiplican diente de leon le llaman en mi tierra bella postal gracias ruza bella,0,0
mi nina linda mi isabella solo le pido a dios me permita estar contigo para verte crecer y hacer lo que te gusta que ademas te brinde muchas bendiciones y alegrias en tu vida  te amo por siempre mi flaquita,0,0
vrgui como me gusta la mala vida,0,0
me gusta lo simple no lo faciles muy diferente,0,0
ya quiero ver al que me gusta,0,0
este me gusta mas,0,0
camila contandome sus problemas y yo preguntandole si le gusta el azul marino,0,0
le gusta la privacidad a el no a ella,0,0
si a ti no te gusta esta bien no voy a cortarme el pelo comona la princesa le guste como te gusta que se corten el pelonlos hombres para no cortarmelo asi capaz que te gusto y yo no le muevo a eso amigo haha,0,0
"manana estariamos preparandonos para ir a ver iron maiden pero no te gusta que te traten bonito morra

  cdmx",0,0
igual yo ni salgo no me gusta je trae semana pero si voy al gym y mis clases y asi,0,0
a regalar jajaja no existe ni la merienda escolar y les van a regalar una cuba llera ni hagan mucha buya por que van a salir con que se van a gastar 50 millones en uniformes solo van a aparecer con 500 uniformes les gusta mucho hacer eso en honduras,0,0
ensenenle a chancear a sus hijas porque luego tienen 23 ven un carajo que les gusta y se quedan todas tontas mudas,0,0
emprendedora que le guste el futbol que le gusta nfl y que le guste ir al estadio de sultanes tan tan,0,0
si sabe leer y si no le gusta robar,0,0
chris pine como que me disgusta pero me gusta,0,0
me contas si te gusta,0,0
"ay no 
yo si no buscando a donde irme estoy porque ya estaba en paz de no ver eso pero entiendo que a otros si les gusta jajaja",0,0
pues una ciudadana y como tal tiene ese derecho o piensas lo contrario en ese caso te gusta las distaduras,0,0
quiero darle un giro a mi cuenta y dedicarme a hablar de lo que mas me gusta historia y feminismo y si van de la mano mejor,0,0
quien lo diria me gusta mucho trabajar,0,0
umm si te gusta pedile foto autografiada digo,0,0
a la gente si le gusta joder,0,0
lo del ojo no lo recuerdo deberia verlo de nuevo lo del teaseracto no veo el error se lo come el gato y despues lo vomita,0,0
tu gato,0,0
"ah
entonces ahora estamos de maravilla con el gato del cds o sea  pendejo",1,0
porque pues si v aunque tienes toda la razon senor gato,0,0
se muere si ve al gato retozando en la almohada,0,0
es el gato del crush de la cheerle,0,0
ya me dio hueva de nuevo,0,1
amoi pk te llevaste tu gato a la escuela,0,0
si una simple foto sirve para fincar culpas en alguien entonces  pendejo es gato del cds,1,0
gato rayon  burro perico tiburon  y aguila,0,0
"los actores  y  han sido elegidos para protagonizar  del director 

el thriller psicologico sigue a un hombre en un juego del gato y el raton",0,0
que si solo porque humbe tiene un gato yo tmb quiero uno psss si paps,0,0
buenas tardes alcaldesa por favor su apoyo col san rafael velazquez de leon a la altura del 120 hay 2 mujeres viviendo en la calle con animales en condiciones insalubres 4 perros con sarna 1 agresivo gallina gato y paloma urgente gracias,0,0
oferton  ganarle al teacher en un juego de gato y exentar  el cuatri,0,0
que bello  el gato pidiendo amor y el joven tan chulo dando amor,0,0
que bueno que quitaron los cubiertos con tanto hampon se los llevan de que hablaran de la madriza que se llevaron en la eleccion pasada o de quien se hara cargo de los negocios del gato,1,0
que si el gato,0,0
te imaginas que el gato se hubiera convertido en gaturro en vez de garfield xd,0,0
soy con mi foto de gato,0,0
no que no ya no ibas hablar en espanol,0,0
otro gato,0,0
en verdad usas el discurso del presidente para hacerte notar se mas original  la cdmx no es oaxaca ni chiapas y los mas que vas a lograr es ser el gato de alguien mas,1,0
darle ordenes a tu jefe de trabajo como si fuera un simple gato,1,0
el sabado me senti asi jajajajajjaja,0,0
"ja ja ja

las noticias de pejelandia

ja ja ja

a mi me haces los mandados bot de 4ta

ja ja ja ja

y ya deja de jalartela gato de lopez obrador",1,0
yo voto por gato panqueque y tu,0,0
"articulo 15 el ciclista  puede pasarse los altos excepto en  vias rapidas y cuando un peaton este cruzando  
hay que tener cuidado eso es cierto  pero poco a poco tenemos que imponernos  por seguridad  propia y la de los demas",0,0
"4 vini siempre ahi partidazo del halcon porteria en 0 bueno ver a hazard de regreso y los primeros 3 puntos de visita quitandole el invicto de 12 partidos al celtic
5 preocupacion por el gato pero esperemos no sea nada grave
6 el chelsea dio pena al igual que el leipzing",0,0
pues con suerte tienes gato para muchos anos,0,0
no era un gato llamado matilde jajajajaja,0,0
mi gato peludo,0,0
ya sabiamos mendigo gato levantadedos,1,0
o el gato,0,0
y por sobretodo amo que mi gato sepa cuando estoy triste,0,0
"florence pug como la malvada ricitos de oro en el gato con botas el ultimo deseo es lo mas bonito y malvado de la peli ggg 

proximamente en mis salas",0,0
las siete vidas de un gato llamado revolucionen diciembre de 1961  no solo traiciono todas sus promesas democraticas sino tambien su proyecto verde como las palmas,0,0
y tu gato llamando,0,0
pues si pero no al tener preferencia vas a hacer lo que quieras como ir circulando por enmedio de los carriles pasarte los altos ni esperar en el cruce de peatones,0,0
alguna vez han visto un gato cafe va que no hay o,0,0
noo imaginate que tu gato se convirte en un plagio de godturro,0,0
"no le expliques nada al gato de lordofconservas 

es un fanatico resentido que vive en la negacion aunque le muestres evidencia del desastre de lopez obrador el defendera con insultos a cualquiera que lo evidencie los unicos datos que reconoce son los de pejelandia",1,0
el gato asi de ey miren ya tengo humano,0,0
champions gol de manchester city r dos santos gato alves dias minuto 91 sevilla 0  4 manchester city,0,0
champions gol de manchester city r dos santos gato alves dias minuto 91 sevilla 0  4 manchester city,0,0
champions gol de manchester city r dos santos gato alves dias minuto 91 sevilla 0  4 manchester city,0,0
cocinandole a mi gato higado para no entrar en una crisis de ansiedad porque no se sobrellevar cuando alguien a mi cuidado se enferma,0,0
jajajaja  los directivos,0,0
"no
no le digo salud a mi perro cuando estornuda

se lo digo a mi gato cuando estornuda",0,0
no vamos a ir lento ya le mostre una foto tuya a mi gato y le dije que eras su mama,0,0
"hay un pendejo fifas en la oficina de a lado de la mia y estoy a un gol de mandar un mail a la administracion para que platiquen con el simio este que estamos en una oficina

su futbol nos vale verga amigos ponganse a jalar y dejen de mamar con su deporte gato paro",1,1
"me donaron 500 sobres de comida para gato 
 muchas gracias
nomas nos faltan croquetas 
si gustan apoyar a ml chiqui refugio permanente de gatos viejitos 22 miaus lo agradeceran mucho
entre hoy y manana llega una viejita de antirrabico de tutitlanalla los sacrifican",0,0
"requiero de su magia twitter lupe es el gato de mi novia y por obstruccion en la vejiga su salud esta comprometida el precio para operar en venezuela es sumamente elevado y se nos escapa de las manos

gracias",0,0
jajaja esa es la maravilla de las contraindicaciones tienen el efecto de lo prohibido asi que tendras que en su momento descubrirlo por ti mismo aunque ojo justo la curiosidad mato al gato,0,0
"y si es un perro el que salta tu cercado e intenta matar a tu gato

no se que solucion darle pero cada uno es responsable de lo que hacen los suyos",0,0
un ojo al gato k se fue lesionao  y otro al garabato vamosss,0,0
lo lograron el terrorismo ecologico triunfo espero que todos los que se quejaron hagan algo para darle la manita de gato que se le iba a dar al parque y por todas las personas que se quedaron sin trabajo porque prefirieron salvar pinche pasto que en dos meses va a estar seco,0,1
es muy real pero a la actual directiva de  demuestra que le importa nada lo que la aficion piense diga o se exprese,0,0
defender a del prete es decir que ha tenido mal torneo increible jaja en cambio tu defiendes a julio como si tuvieramos al gato marin y como ya te dije en el otro tweet su miedo palpable y sus no salidas nos han costado goles la liga sabe que tenemos un  portero miedoso,0,0
yo voto por gato panqueque y tu,0,0
que aburrido calderon cada que hay un personaje que le disgusta lo dibuja de gato necesita un saco de creatividad no de pus y mejor critica,0,0
verga que extrana forma de decir que eres un fan frustrado que esta pendiente de la vida ajena y vive metido esta verga pegando guevo mardito mongolico de mierda,1,1
mongolico tu papa,1,0
el carajo mas mongolico no puede ser increible de como se contradice,1,0
que carajito mas mongolico,1,0
"se fue solo por que lo mando a la mierda la familia por hijo de puta
notas la diferencia mongolico
pregunta cuantos uruguayos van a la pasiva a comer
si a penas podemos comer en casa deja de escribir estupideces",1,1
quien fue el mongolico,1,0
jajaja cuando estaba en el bayern no lo era pedazo de mierda mongolico,1,1
claro que lo dice yo lo he visto siempre sale un mongolico hablando pendejadas tu crees que es caparse le da libertad plena estudia para que te enteres que los procesos penales traspasan fronteras,1,1
