Groserias,Vulgar,Ofensivo,clean_tweet
"Ya revisaron los twits de imbéciles del calibre de Epigmenio Ibarra, Abraham Mendieta, Ackerman, Irma Erendira, Bartlett, Attolini, Sheimbaum etc etc respecto de la militarización del país?  POS QUIEN LOS ENTIENDE",0,1,"Ya revisaron los twits de imbéciles del calibre de Epigmenio Ibarra, Abraham Mendieta, Ackerman, Irma Erendira, Bartlett, Attolini, Sheimbaum etc etc respecto de la militarización del país?  POS QUIEN LOS ENTIENDE"
"@o_meigho @ManoloVanBasten Os bos e xenerosos
a nosa voz entenden
e con arroubo atenden
o noso ronco son,
mais sóo os iñorantes
e féridos e duros,
imbéciles e escuros
non nos entenden, non.",0,1,"@o_meigho @ManoloVanBasten Os bos e xenerosos
a nosa voz entenden
e con arroubo atenden
o noso ronco son,
mais sóo os iñorantes
e féridos e duros,
imbéciles e escuros
non nos entenden, non."
"@LeonKrauze ¿Es posible que este mismo hombre, del que hace referencia, engañara a miles de incautos solo para llegar al poder?

Puede cambiar incautos por imbéciles si quiere.",0,1,"@LeonKrauze ¿Es posible que este mismo hombre, del que hace referencia, engañara a miles de incautos solo para llegar al poder?

Puede cambiar incautos por imbéciles si quiere."
"Nada justifica la violencia a menos que seas hombre, de la maña, estés ebrio o tengas dinero, verdad? Dios en verdad que son imbéciles",0,1,"Nada justifica la violencia a menos que seas hombre, de la maña, estés ebrio o tengas dinero, verdad? Dios en verdad que son imbéciles"
@gui_gil @AF_mexico @GlodeJo07 @Janoperdomo @AccionNacional @PRDMexico @PRI_Nacional Par de imbéciles,0,1,@gui_gil @AF_mexico @GlodeJo07 @Janoperdomo @AccionNacional @PRDMexico @PRI_Nacional Par de imbéciles
"@FanPumaOficial Que importa el puto árbitro?!
A nosotros nos interesa que 11 imbéciles jueguen con huevos, con garra...así sea Pierluigi Collina el que pite...quien sea el puto árbitro, quien sea el puto rival, salgan con huevos. Pinches pretextos pendejos ""es que el árbitro"" vayanse alv",0,1,"@FanPumaOficial Que importa el puto árbitro?!
A nosotros nos interesa que 11 imbéciles jueguen con huevos, con garra...así sea Pierluigi Collina el que pite...quien sea el puto árbitro, quien sea el puto rival, salgan con huevos. Pinches pretextos pendejos ""es que el árbitro"" vayanse alv"
Vean se han juntado los imbéciles,0,1,Vean se han juntado los imbéciles
"@MariettoPonce Que triste que en un país una de las discusiones es ver quién gana en miles de muertos. El día que dejen de contarse los asesinatos dolosos en miles, será un sexenio exitoso. Mientras imbéciles defendiendo a uno o a otro.",0,1,"@MariettoPonce Que triste que en un país una de las discusiones es ver quién gana en miles de muertos. El día que dejen de contarse los asesinatos dolosos en miles, será un sexenio exitoso. Mientras imbéciles defendiendo a uno o a otro."
Sera que los que se apellidan Lozano son iguales de imbéciles?? https://t.co/SXJ1Dpuwsx,0,1,Sera que los que se apellidan Lozano son iguales de imbéciles?? https://t.co/SXJ1Dpuwsx
"IMBECILES EN FRANCIA (paises ""desarrollados"")
#Mbappe #MbappeFaitLavion #stupide #PSGJuve https://t.co/OwjTJCMwlZ",0,1,"IMBECILES EN FRANCIA (paises ""desarrollados"")
#Mbappe #MbappeFaitLavion #stupide #PSGJuve https://t.co/OwjTJCMwlZ"
"Los pobres imbéciles fueron seducidos por el idiota a partir de que quebró la aerolínea y se quedaron a la deriva, a partir de ese momento les estuvo prometiendo que arreglaría su problema, algo así como cuando un adolescente le promete la luna y estrellas a la novia 2/ 5",0,1,"Los pobres imbéciles fueron seducidos por el idiota a partir de que quebró la aerolínea y se quedaron a la deriva, a partir de ese momento les estuvo prometiendo que arreglaría su problema, algo así como cuando un adolescente le promete la luna y estrellas a la novia 2/ 5"
"Los pensionados y ex trabajadores de #Mexicana  que ocupaban espacio en la T1 del #AICM desde hace una década aproximadamente, son un increíble ejemplo de cómo el idiota que vive en Palacio Nacional utiliza a los imbéciles útiles, en este pequeño hilo explicaré por qué 1/ 5",0,1,"Los pensionados y ex trabajadores de #Mexicana  que ocupaban espacio en la T1 del #AICM desde hace una década aproximadamente, son un increíble ejemplo de cómo el idiota que vive en Palacio Nacional utiliza a los imbéciles útiles, en este pequeño hilo explicaré por qué 1/ 5"
"@delarivaw @EmisorasUnidas @StateDept Imbecil NO solamente quien lo dice,!también quien entrevista y quien propició la misma. O sea, partida de imbeciles.",0,1,"@delarivaw @EmisorasUnidas @StateDept Imbecil NO solamente quien lo dice,!también quien entrevista y quien propició la misma. O sea, partida de imbeciles."
@lourdesmartin__ Deja de idólatrar imbéciles 🙄,0,1,@lourdesmartin__ Deja de idólatrar imbéciles 🙄
"@LaydaSansores Ya sabemos que Alito y el PRI se doblegaron ante ustedes, que es lo que al final querían. La justicia o corrupción es lo de menos, lo importante es que se cuadren con el emperadorcito y su séquito de imbéciles.",0,1,"@LaydaSansores Ya sabemos que Alito y el PRI se doblegaron ante ustedes, que es lo que al final querían. La justicia o corrupción es lo de menos, lo importante es que se cuadren con el emperadorcito y su séquito de imbéciles."
@V_TrujilloM Se par de a la amiga de @Claudiashein y así todos los imbéciles mediocres de la @4T que ocupan un lugar que desconocen... @LuisaAlcalde @tatclouthier @RosarioPiedraIb @lopezobrador_ https://t.co/bIRpSxoF2A,0,1,@V_TrujilloM Se par de a la amiga de @Claudiashein y así todos los imbéciles mediocres de la @4T que ocupan un lugar que desconocen... @LuisaAlcalde @tatclouthier @RosarioPiedraIb @lopezobrador_ https://t.co/bIRpSxoF2A
"Otra muestra del denominador común de López y sus secuaces: estupidez crónica. 

¡Son imbéciles! https://t.co/2xKx5CppDK",0,1,"Otra muestra del denominador común de López y sus secuaces: estupidez crónica. 

¡Son imbéciles! https://t.co/2xKx5CppDK"
@jrsestaca Este buey es de los privilegiados que siendo mediocres e ignorantes tristemente no son pobres. La desigualdad magnifica a los imbeciles.,1,1,@jrsestaca Este buey es de los privilegiados que siendo mediocres e ignorantes tristemente no son pobres. La desigualdad magnifica a los imbeciles.
"@NadVinsmoke Los que no dejan bajar antes de subir
Siempre se quedan ahí parados como imbéciles y no dejan bajar",0,1,"@NadVinsmoke Los que no dejan bajar antes de subir
Siempre se quedan ahí parados como imbéciles y no dejan bajar"
@Diositoborges90 Sabia que serías el primer blandengue que comentaría…,0,1,@Diositoborges90 Sabia que serías el primer blandengue que comentaría…
"@Funesta Esta vez no estoy de acuerdo Vero, de Alito todo parece indicar que si, pero Marko? Sí, se me hace un blandengue que podría ayudar más quitándose de en medio, pero justo ahorita está haciendo lo que debe, presionar al PRI para que se definan, no lo veo actuando mal.",0,0,"@Funesta Esta vez no estoy de acuerdo Vero, de Alito todo parece indicar que si, pero Marko? Sí, se me hace un blandengue que podría ayudar más quitándose de en medio, pero justo ahorita está haciendo lo que debe, presionar al PRI para que se definan, no lo veo actuando mal."
"@RoiLopezRivas @ciudadfutura La izquierda blandengue siempre va a perder por ambas partes, la derecha siempre te va en contra aunque lo disimule y de la izquierda pierdes la confianza dada",0,0,"@RoiLopezRivas @ciudadfutura La izquierda blandengue siempre va a perder por ambas partes, la derecha siempre te va en contra aunque lo disimule y de la izquierda pierdes la confianza dada"
#ForzaJuve … pero este marcador tan temprano es la muestra del equipo tan blandengue que está armando el pendejo de Allegri,1,1,#ForzaJuve … pero este marcador tan temprano es la muestra del equipo tan blandengue que está armando el pendejo de Allegri
"#VencerLaAusencia       
@FelixAndresC  
@Venusdenko_ @NoveleraSoy @detlnovelas1 @horadlanovela  @telenovelo @ANTISOCIAAL__ @nael_cruz @Dime_Shin @SoyEl_RogerMx @YoulGuion7 Silvano amenaza al blandengue de Ángel, o le paga o lo hunde. https://t.co/IFXIpRCurF",0,1,"#VencerLaAusencia       
@FelixAndresC  
@Venusdenko_ @NoveleraSoy @detlnovelas1 @horadlanovela  @telenovelo @ANTISOCIAAL__ @nael_cruz @Dime_Shin @SoyEl_RogerMx @YoulGuion7 Silvano amenaza al blandengue de Ángel, o le paga o lo hunde. https://t.co/IFXIpRCurF"
"La derrota de Boric en cuanto al plebiscito acerca de una nueva constitución era una muerta anunciada, Boric a demostrado no tener los cojones para dirigir ese pais, mientras que Petro ha demostrado no ser un blandengue en politica y siempre ha demostrado ser de izquierda. https://t.co/0sH54AMpXO",1,0,"La derrota de Boric en cuanto al plebiscito acerca de una nueva constitución era una muerta anunciada, Boric a demostrado no tener los cojones para dirigir ese pais, mientras que Petro ha demostrado no ser un blandengue en politica y siempre ha demostrado ser de izquierda. https://t.co/0sH54AMpXO"
"Ya @korno, dile @Olallo_Rubio que si estuvo culero su comentario, no seas blandengue #ControlDeDañosEnConvoy https://t.co/iroRx6Wtc0",1,1,"Ya @korno, dile @Olallo_Rubio que si estuvo culero su comentario, no seas blandengue #ControlDeDañosEnConvoy https://t.co/iroRx6Wtc0"
"Eres un puto débil, el no saber controlar tus vicios te hace un blandengue. La gente débil no tiene que hacer nada en las apuestas https://t.co/rjWzslY7l3",1,1,"Eres un puto débil, el no saber controlar tus vicios te hace un blandengue. La gente débil no tiene que hacer nada en las apuestas https://t.co/rjWzslY7l3"
"@robertocardgz @RubiBobadilla @SSeguridadJal @PabloLemusN @PoliciaGDL Si le dices que le pone mucho suavitel a sus blusas, blandengue, chamaco ruco, señorita con varita, tiktokero naranja, reguetonero (no canta, no baila pero qué chingón se la pasa de gira), es muy posible que si...",1,1,"@robertocardgz @RubiBobadilla @SSeguridadJal @PabloLemusN @PoliciaGDL Si le dices que le pone mucho suavitel a sus blusas, blandengue, chamaco ruco, señorita con varita, tiktokero naranja, reguetonero (no canta, no baila pero qué chingón se la pasa de gira), es muy posible que si..."
"@robertocardgz @RubiBobadilla @SSeguridadJal @PabloLemusN @PoliciaGDL Pues para empezar, por lo menos desde 2015 a la fecha puro idiota ha estado al frente de la alcaldía de Guadalajara, el inepto actual le debe a la corporación homologaciones económicas, en campaña anduvo de hocicón y pues a la fecha sigue igual, de hocicón el blandengue, mira... https://t.co/1ZFLRD7eK7",0,1,"@robertocardgz @RubiBobadilla @SSeguridadJal @PabloLemusN @PoliciaGDL Pues para empezar, por lo menos desde 2015 a la fecha puro idiota ha estado al frente de la alcaldía de Guadalajara, el inepto actual le debe a la corporación homologaciones económicas, en campaña anduvo de hocicón y pues a la fecha sigue igual, de hocicón el blandengue, mira... https://t.co/1ZFLRD7eK7"
@estilografa Por fin cárajo no que es un blandengue que anda con besos y abrazos y que debería enfrentarlos y ahora salen con que se prepara una dictadura no saben que inventar para regresar a robar ratas inmundas detestables y aborrecidos,0,1,@estilografa Por fin cárajo no que es un blandengue que anda con besos y abrazos y que debería enfrentarlos y ahora salen con que se prepara una dictadura no saben que inventar para regresar a robar ratas inmundas detestables y aborrecidos
@estilografa Si si si y que @lopezobrador_  es columnista y que se va a perpetuar en el poder y ….. no mames nada de eso es cierto pero te lo venden como papas fritas y tú lo compras 4 cuatro años hasta lo acusan de blandengue se quejan de los besos y abrazos piden energía y dureza y ve,1,1,@estilografa Si si si y que @lopezobrador_  es columnista y que se va a perpetuar en el poder y ….. no mames nada de eso es cierto pero te lo venden como papas fritas y tú lo compras 4 cuatro años hasta lo acusan de blandengue se quejan de los besos y abrazos piden energía y dureza y ve
"@ChrisKyle_x Gracias compa chris, me dirijo a buscar semejante película de ese wey blandengue",1,1,"@ChrisKyle_x Gracias compa chris, me dirijo a buscar semejante película de ese wey blandengue"
@brunosgarzini ESO DEMUESTRA QUE EL COMPLOT PARA ASESINAR A @CFKArgentina  ESTA EN LOS MEDIOS PERO TAMBIEN EN LAS ALTAS ESFERAS DEL GOBIERNO @alferdez  ES UN BLANDENGUE NO ESTRAÑARIA QUE LA TENGA #EnOfertaAlFondoMonetarioInternacional Y POR SUPUESTO EL LADRON DE @mauriciomacri,0,1,@brunosgarzini ESO DEMUESTRA QUE EL COMPLOT PARA ASESINAR A @CFKArgentina  ESTA EN LOS MEDIOS PERO TAMBIEN EN LAS ALTAS ESFERAS DEL GOBIERNO @alferdez  ES UN BLANDENGUE NO ESTRAÑARIA QUE LA TENGA #EnOfertaAlFondoMonetarioInternacional Y POR SUPUESTO EL LADRON DE @mauriciomacri
"@MElenaPerezJaen Nunca serán una oposición digna, estamos hartos de un mal gobierno como el del viejillo del palacio, y  de una oposición blandengue y de lástima.",0,1,"@MElenaPerezJaen Nunca serán una oposición digna, estamos hartos de un mal gobierno como el del viejillo del palacio, y  de una oposición blandengue y de lástima."
"Que blandengue somos los izquierdistas con esos asesinos de la derecha, yo pensé que era nada más acá en venezuela https://t.co/p5b1D5QZFs",0,0,"Que blandengue somos los izquierdistas con esos asesinos de la derecha, yo pensé que era nada más acá en venezuela https://t.co/p5b1D5QZFs"
"@CruzAzul Y se la arruinó el técnico improvisado tirando al equipo atrás casi todo el segundo tiempo, el agrandado del popodrilo y falso histórico con su marca blandengue y su famosa jugada de servir de banquito para que los rematadores se acomoden mejor",1,1,"@CruzAzul Y se la arruinó el técnico improvisado tirando al equipo atrás casi todo el segundo tiempo, el agrandado del popodrilo y falso histórico con su marca blandengue y su famosa jugada de servir de banquito para que los rematadores se acomoden mejor"
@KiqueMarkPlus Seguramente un chihuahua con esas mordiditas a tu perro blandengue pocos güebos,1,1,@KiqueMarkPlus Seguramente un chihuahua con esas mordiditas a tu perro blandengue pocos güebos
"@Berlustinho Boh .. si ha perdido el balon en el area por blandengue y casi nos marcan varias veces , lo que el sevilla esta fatal y ter Stegen genial.",0,0,"@Berlustinho Boh .. si ha perdido el balon en el area por blandengue y casi nos marcan varias veces , lo que el sevilla esta fatal y ter Stegen genial."
"@CamargoTemo @lopezobrador_ Y qué CARAJOS te va a pasar, que lo veas?? 

Sí, estás enfermo tratate o qué va a tener la culpa el Presidente de que seas un enfermiso, blandengue y tilico?? culpa a tus padres y TODOS tus descendientes.
A qué DERECHANGOS tan básicos, ESTÚPIDOS....
⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️ https://t.co/czWqY0kfvK",1,1,"@CamargoTemo @lopezobrador_ Y qué CARAJOS te va a pasar, que lo veas?? 

Sí, estás enfermo tratate o qué va a tener la culpa el Presidente de que seas un enfermiso, blandengue y tilico?? culpa a tus padres y TODOS tus descendientes.
A qué DERECHANGOS tan básicos, ESTÚPIDOS....
⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️ https://t.co/czWqY0kfvK"
"Buen dia Tropa con mucha indignación me entere de la difamación de la que fue objeto mi Sargento @columanasbj esto no debe quedar simplemente en una ""Suspensión"" que el blandengue twitter le aplico, Sargento haga una denuncia formal ante fiscalia.",0,0,"Buen dia Tropa con mucha indignación me entere de la difamación de la que fue objeto mi Sargento @columanasbj esto no debe quedar simplemente en una ""Suspensión"" que el blandengue twitter le aplico, Sargento haga una denuncia formal ante fiscalia."
Blandengue de cagada!!! https://t.co/ljVWKnq3SD,0,1,Blandengue de cagada!!! https://t.co/ljVWKnq3SD
"@Fernando_Trejo @ImperioAmarillo Exacto... 
Pero @ImperioAmarillo eres tan pendej0 y mediocre para entenderlo.
Aficionado blandengue.",1,1,"@Fernando_Trejo @ImperioAmarillo Exacto... 
Pero @ImperioAmarillo eres tan pendej0 y mediocre para entenderlo.
Aficionado blandengue."
